942.9931266	1.54E-05
946.0448844	1.49E-05
949.0966422	1.44E-05
952.1484	1.40E-05
955.2001578	1.35E-05
958.2519156	1.31E-05
961.3036734	1.27E-05
964.3554313	1.22E-05
967.4071891	1.18E-05
970.4589469	1.15E-05
973.5107047	1.11E-05
976.5624625	1.07E-05
979.6142203	1.04E-05
982.6659781	1.01E-05
985.7177359	9.73E-06
988.7694938	9.42E-06
991.8212516	9.11E-06
994.8730094	8.82E-06
997.9247672	8.54E-06
1000.976525	8.26E-06
1004.028283	7.99E-06
1007.080041	7.74E-06
1010.131798	7.49E-06
1013.183556	7.25E-06
1016.235314	7.01E-06
1019.287072	6.79E-06
1022.33883	6.57E-06
1025.390588	6.35E-06
1028.442345	6.15E-06
1031.494103	5.95E-06
1034.545861	5.76E-06
1037.597619	5.57E-06
1040.649377	5.39E-06
1043.701134	5.22E-06
1046.752892	5.05E-06
1049.80465	4.89E-06
1052.856408	4.73E-06
1055.908166	4.58E-06
1058.959923	4.43E-06
1062.011681	4.29E-06
1065.063439	4.15E-06
1068.115197	4.02E-06
1071.166955	3.89E-06
1074.218713	3.76E-06
1077.27047	3.64E-06
1080.322228	3.52E-06
1083.373986	3.41E-06
1086.425744	3.30E-06
1089.477502	3.19E-06
1092.529259	3.09E-06
1095.581017	2.99E-06
1098.632775	2.89E-06
1101.684533	2.80E-06
1104.736291	2.71E-06
1107.788048	2.62E-06
1110.839806	2.54E-06
1113.891564	2.46E-06
1116.943322	2.38E-06
1119.99508	2.30E-06
1123.046838	2.23E-06
1126.098595	2.15E-06
1129.150353	2.08E-06
1132.202111	2.02E-06
1135.253869	1.95E-06
1138.305627	1.89E-06
1141.357384	1.83E-06
1144.409142	1.77E-06
1147.4609	1.71E-06
1150.512658	1.66E-06
1153.564416	1.60E-06
1156.616173	1.55E-06
1159.667931	1.50E-06
1162.719689	1.45E-06
1165.771447	1.41E-06
1168.823205	1.36E-06
1171.874963	1.32E-06
1174.92672	1.27E-06
1177.978478	1.23E-06
1181.030236	1.19E-06
1184.081994	1.16E-06
1187.133752	1.12E-06
1190.185509	1.08E-06
1193.237267	1.05E-06
1196.289025	1.01E-06
1199.340783	9.81E-07
1202.392541	9.49E-07
1205.444298	9.18E-07
1208.496056	8.89E-07
1211.547814	8.60E-07
1214.599572	8.32E-07
1217.65133	8.05E-07
1220.703088	7.79E-07
1223.754845	7.54E-07
1226.806603	7.30E-07
1229.858361	7.06E-07
1232.910119	6.84E-07
1235.961877	6.62E-07
1239.013634	6.40E-07
1242.065392	6.20E-07
1245.11715	6.00E-07
1248.168908	5.80E-07
1251.220666	5.62E-07
1254.272423	5.43E-07
1257.324181	5.26E-07
1260.375939	5.09E-07
1263.427697	4.93E-07
1266.479455	4.77E-07
1269.531213	4.61E-07
1272.58297	4.46E-07
1275.634728	4.32E-07
1278.686486	4.18E-07
1281.738244	4.05E-07
1284.790002	3.92E-07
1287.841759	3.79E-07
1290.893517	3.67E-07
1293.945275	3.55E-07
1296.997033	3.43E-07
1300.048791	3.32E-07
1303.100548	3.22E-07
1306.152306	3.11E-07
1309.204064	3.01E-07
1312.255822	2.91E-07
1315.30758	2.82E-07
1318.359338	2.73E-07
1321.411095	2.64E-07
1324.462853	2.56E-07
1327.514611	2.47E-07
1330.566369	2.39E-07
1333.618127	2.32E-07
1336.669884	2.24E-07
1339.721642	2.17E-07
1342.7734	2.10E-07
1345.825158	2.03E-07
1348.876916	1.97E-07
1351.928673	1.90E-07
1354.980431	1.84E-07
1358.032189	1.78E-07
1361.083947	1.72E-07
1364.135705	1.67E-07
1367.187463	1.62E-07
1370.23922	1.56E-07
1373.290978	1.51E-07
1376.342736	1.46E-07
1379.394494	1.42E-07
1382.446252	1.37E-07
1385.498009	1.33E-07
1388.549767	1.28E-07
1391.601525	1.24E-07
1394.653283	1.20E-07
1397.705041	1.16E-07
1400.756798	1.13E-07
1403.808556	1.09E-07
1406.860314	1.05E-07
1409.912072	1.02E-07
1412.96383	9.88E-08
1416.015588	9.56E-08
1419.067345	9.25E-08
1422.119103	8.95E-08
1425.170861	8.66E-08
1428.222619	8.39E-08
1431.274377	8.11E-08
1434.326134	7.85E-08
1437.377892	7.60E-08
1440.42965	7.35E-08
1443.481408	7.12E-08
1446.533166	6.89E-08
1449.584923	6.67E-08
1452.636681	6.45E-08
1455.688439	6.24E-08
1458.740197	6.04E-08
1461.791955	5.85E-08
1464.843713	5.66E-08
1467.89547	5.48E-08
1470.947228	5.30E-08
1473.998986	5.13E-08
1477.050744	4.96E-08
1480.102502	4.80E-08
1483.154259	4.65E-08
1486.206017	4.50E-08
1489.257775	4.35E-08
1492.309533	4.21E-08
1495.361291	4.08E-08
1498.413048	3.94E-08
1501.464806	3.82E-08
1504.516564	3.69E-08
1507.568322	3.58E-08
1510.62008	3.46E-08
1513.671838	3.35E-08
1516.723595	3.24E-08
1519.775353	3.14E-08
1522.827111	3.03E-08
1525.878869	2.94E-08
1528.930627	2.84E-08
1531.982384	2.75E-08
1535.034142	2.66E-08
1538.0859	2.58E-08
1541.137658	2.49E-08
1544.189416	2.41E-08
1547.241173	2.33E-08
1550.292931	2.26E-08
1553.344689	2.19E-08
1556.396447	2.12E-08
1559.448205	2.05E-08
1562.499963	1.98E-08
1565.55172	1.92E-08
1568.603478	1.86E-08
1571.655236	1.80E-08
1574.706994	1.74E-08
1577.758752	1.68E-08
1580.810509	1.63E-08
1583.862267	1.58E-08
1586.914025	1.52E-08
1589.965783	1.48E-08
1593.017541	1.43E-08
1596.069298	1.38E-08
1599.121056	1.34E-08
1602.172814	1.29E-08
1605.224572	1.25E-08
1608.27633	1.21E-08
1611.328088	1.17E-08
1614.379845	1.13E-08
1617.431603	1.10E-08
1620.483361	1.06E-08
1623.535119	1.03E-08
1626.586877	9.95E-09
1629.638634	9.63E-09
1632.690392	9.32E-09
1635.74215	9.02E-09
1638.793908	8.73E-09
1641.845666	8.45E-09
1644.897423	8.18E-09
1647.949181	7.91E-09
1651.000939	7.66E-09
1654.052697	7.41E-09
1657.104455	7.17E-09
1660.156213	6.94E-09
1663.20797	6.72E-09
1666.259728	6.50E-09
1669.311486	6.29E-09
1672.363244	6.09E-09
1675.415002	5.89E-09
1678.466759	5.70E-09
1681.518517	5.52E-09
1684.570275	5.34E-09
1687.622033	5.17E-09
1690.673791	5.00E-09
1693.725548	4.84E-09
1696.777306	4.68E-09
1699.829064	4.53E-09
1702.880822	4.39E-09
1705.93258	4.24E-09
1708.984338	4.11E-09
1712.036095	3.97E-09
1715.087853	3.85E-09
1718.139611	3.72E-09
1721.191369	3.60E-09
1724.243127	3.49E-09
1727.294884	3.37E-09
1730.346642	3.26E-09
1733.3984	3.16E-09
1736.450158	3.06E-09
1739.501916	2.96E-09
1742.553673	2.86E-09
1745.605431	2.77E-09
1748.657189	2.68E-09
1751.708947	2.60E-09
1754.760705	2.51E-09
1757.812463	2.43E-09
1760.86422	2.35E-09
1763.915978	2.28E-09
1766.967736	2.20E-09
1770.019494	2.13E-09
1773.071252	2.06E-09
1776.123009	2.00E-09
1779.174767	1.93E-09
1782.226525	1.87E-09
1785.278283	1.81E-09
1788.330041	1.75E-09
1791.381798	1.69E-09
1794.433556	1.64E-09
1797.485314	1.59E-09
1800.537072	1.54E-09
1803.58883	1.49E-09
1806.640588	1.44E-09
1809.692345	1.39E-09
1812.744103	1.35E-09
1815.795861	1.30E-09
1818.847619	1.26E-09
1821.899377	1.22E-09
